seed,delayed_reward,immediate_reward,policy_loss,delayed_value_loss,immediate_value_loss,entropy,Unnamed: 7
87668,-0.01055360340480784,-0.1214290450928382,0.05434306614631234,0.0004488208742466583,0.9575433098165125,0.352258997082539,
21334,-0.0005197324744707964,-0.19841954022988498,0.018945386541565072,1.3059759787211985e-05,0.5950664740225018,0.28345542507745136,
73798,-0.001231552540258536,-0.0619612068965517,0.06660594394314509,1.7516398441682157e-05,0.6089261776513842,0.2699138943639943,
81263,-0.002101705839176626,0.04508777262010015,0.16928920332745565,2.0110103569621336e-05,0.5318218380295952,0.40105394731320204,
68527,-0.00199869208528449,-0.10863984674329494,0.05810434319207379,3.305759013340415e-05,0.971186506542666,0.3611201767584886,
91757,-0.000915576905807908,-0.13887185013262596,0.061672093890681255,1.558424271768696e-05,0.9639214459947905,0.35682770217541165,
50022,-0.0004953969774371544,-0.15334512231063951,0.0031205530778218847,1.1420781001766866e-05,0.4005034927568611,0.36899495319282977,
75912,-0.005120123890281789,-0.01931250921013847,0.08788836771991768,8.15189014497445e-05,0.6219436867924997,0.3876508349839929,
80913,-0.002255443212332559,0.009111405835543767,0.1387035400869372,4.3652428732391394e-05,0.6494148843719976,0.31466120640226003,
93076,-0.0033394279677990087,0.0002529104037724019,0.11541045577865718,6.165450416447754e-05,0.7037508952372915,0.36768668538377763,
44188,-0.0005175630348702228,-0.11625405246094896,0.04811120061117372,1.0171228114875376e-05,0.6682319929045119,0.3059142311015532,
51413,-0.002632763971950613,-0.10059589596227524,0.05903750852757313,3.400045798736849e-05,0.5088634201463884,0.29829699991678776,
40323,-0.0006621179242257189,-0.04416261420571765,0.07106301245410533,1.16932863448259e-05,0.3498359542376272,0.30006146811213996,
60190,-0.009438441954978042,0.030260831122900057,0.13914765218295652,0.0002081407091245723,0.6514078343400748,0.40277446244919884,
5564,-0.003930165352686863,-0.028558797524314693,0.08732144039399002,9.822263960341538e-05,0.540255020627702,0.34478607260606436,
32446,-0.004555794369310336,-0.020564090283917796,0.08933906812853014,5.937577603504047e-05,0.7349470386999659,0.3320588313213298,
81191,-0.000769746645008044,-0.06709892916789462,0.0715742322161734,1.1308287927608546e-05,0.41421429899123446,0.27525940125595666,
